"시도교육청","교육지원청","지역","정보공시 학교코드","학교명","학교급코드","설립구분","학교특성","분교여부","설립유형","주야구분","개교기념일","설립일","법정동코드","주소내역","상세주소내역","우편번호","학교도로명 우편번호","학교도로명 주소","학교도로명 상세주소","위도","경도","전화번호","팩스번호","홈페이지 주소","남녀공학 구분","폐교여부","폐교일자","휴교여부"
"전북특별자치도교육청","전북특별자치도전주교육지원청","전북특별자치도 전주시 덕진구","S130001448","전주송북초등학교","02","공립","","N","단설","주간","19910610","19910610","5211312100","전라북도 전주시 덕진구 송천동1가","107-1.","561301","54835","전북특별자치도 전주시 덕진구 천마산로 16","전주송북초등학교","35.8634203552","127.1241467423","063-251-5811","063-251-5813","www.cjsb.es.kr","남녀공학","N","","N"
"전북특별자치도교육청","전북특별자치도전주교육지원청","전북특별자치도 전주시 덕진구","S130001449","전주송원초등학교","02","공립","","N","단설","주간","19970301","19960115","5211312100","전라북도 전주시 덕진구 송천동1가","601-1.","561819","54825","전북특별자치도 전주시 덕진구 와룡로 25","전주송원초등학교","35.8621205968","127.1114299849","063-251-7155","063-251-7159","https://school.jbedu.kr/songwon","남녀공학","N","","N"
"전북특별자치도교육청","전북특별자치도전주교육지원청","전북특별자치도 전주시 덕진구","S130001450","전주송천초등학교","02","공립","","N","단설","주간","19580215","19580215","5211312100","전북특별자치도 전주시 덕진구 송천동1가","397.","561301","54838","전북특별자치도 전주시 덕진구 송천1길 10","(송천동1가, 전주송천초등학교)","35.8578333319","127.1198557312","063-252-2616","063-251-4495","www.songchun.es.kr","남녀공학","N","","N"
"전북특별자치도교육청","전북특별자치도전주교육지원청","전북특별자치도 전주시 덕진구","S130001451","전주신동초등학교","02","공립","","N","단설","주간","20000501","20000301","5211312200","전북특별자치도 전주시 덕진구 송천동2가","1269.","561302","54828","전북특별자치도 전주시 덕진구 솔내로 211","(송천동2가,전주신동초등학교)","35.8690848843","127.1265915623","063-278-4011","063-278-4015","www.jsindong.es.kr","남녀공학","N","","N"
"전북특별자치도교육청","전북특별자치도전주교육지원청","전북특별자치도 전주시 완산구","S130001452","전주신성초등학교","02","공립","","N","단설","주간","19921007","19921007","5211113300","전북특별자치도 전주시 완산구 평화동2가","229.","560282","55123","전북특별자치도 전주시 완산구 평화8길 16-36",", 전주신성초등학교 (평화동2가)","35.7904326161","127.1343647883","063-225-6902","063-225-6905","http://www.sinseong.es.kr","남녀공학","N","","N"
"전북특별자치도교육청","전북특별자치도전주교육지원청","전북특별자치도 전주시 덕진구","S130001453","전주아중초등학교","02","공립","","N","병설","주간","19491027","19491027","5211311300","전라북도 전주시 덕진구 우아동1가","926.","561221","55028","전북특별자치도 전주시 덕진구 인교5길 23","전주아중초등학교","35.8281974474","127.1748715605","063-241-7743","063-244-0551","http://www.ajoong.es.kr","남녀공학","N","","N"
"전북특별자치도교육청","전북특별자치도전주교육지원청","전북특별자치도 전주시 완산구","S130001454","전주양지초등학교","02","공립","","N","병설","주간","19970115","19970115","5211113300","전라북도 전주시 완산구 평화동2가","582.","560865","55133","전북특별자치도 전주시 완산구 양지2길 11-26","전주양지초등학교","35.7925074202","127.1259522921","063-226-2692","063-226-2695","http://school.jbedu.kr/jb-yangji","남녀공학","N","","N"
"전북특별자치도교육청","전북특별자치도전주교육지원청","전북특별자치도 전주시 완산구","S130001455","전주완산서초등학교","02","공립","","N","단설","주간","19920901","19920901","5211112300","전북특별자치도 전주시 완산구 서완산동1가","227-1.","560151","55095","전북특별자치도 전주시 완산구 안행로 127",", 전주완산서초등학교 (서완산동1가)","35.807060943","127.1327243325","063-284-9303","063-284-9306","www.wss.es.kr","남녀공학","N","","N"
"전북특별자치도교육청","전북특별자치도전주교육지원청","전북특별자치도 전주시 완산구","S130001456","전주완산초등학교","02","공립","","N","단설","주간","19060615","19060615","5211112200","전라북도 전주시 완산구 동완산동","167.","560140","55097","전북특별자치도 전주시 완산구 매곡로 22","전주완산초등학교","35.8104012175","127.1435332733","063-284-8844","063-287-6816","http://www.wansan.es.kr","남녀공학","N","","N"
"전북특별자치도교육청","전북특별자치도전주교육지원청","전북특별자치도 전주시 덕진구","S130001457","전주용덕초등학교","02","공립","","N","단설","주간","19491002","19491002","5211312500","전북특별자치도 전주시 덕진구 용정동","483번지.","561380","54801","전북특별자치도 전주시 덕진구 용덕길 30","(용정동, 용덕초등학교)","35.8769418024","127.0514619796","063-211-1626","063-211-3684","http://cjyongdeok.es.kr/","남녀공학","N","","N"
"전북특별자치도교육청","전북특별자치도전주교육지원청","전북특별자치도 전주시 완산구","S130001458","전주용흥초등학교","02","공립","","N","단설","주간","20000901","20000901","5211113700","전라북도 전주시 완산구 삼천동1가","765-2.","560291","55087","전북특별자치도 전주시 완산구 삼천천변1길 16","전주용흥초등학교","35.7945253078","127.1123532645","063-227-4636","063-227-4639","school.jbedu.kr/jjyh","남녀공학","N","","N"
"전북특별자치도교육청","전북특별자치도전주교육지원청","전북특별자치도 전주시 완산구","S130001459","전주우전초등학교","02","공립","","N","단설","주간","19230518","19230518","5211114100","전라북도 전주시 완산구 효자동2가 128~198","우전1길-11.","560868","55059","전북특별자치도 전주시 완산구 우전2길 11","전주우전초등학교","35.8056014941","127.1067926841","063-221-9892","063-224-3898","https://school.jbedu.kr/ujeon","남녀공학","N","","N"
"전북특별자치도교육청","전북특별자치도전주교육지원청","전북특별자치도 전주시 덕진구","S130001460","전주원동초등학교","02","공립","","N","병설","주간","19650401","19650401","5211312700","전라북도 전주시 덕진구 원동","361-1.","561410","54803","전북특별자치도 전주시 덕진구 원동로 3","전주원동초등학교","35.8513850528","127.0332416151","063-212-9119","063-211-5086","https://school.jbedu.kr/wondong","남녀공학","N","","N"
"전북특별자치도교육청","전북특별자치도전주교육지원청","전북특별자치도 전주시 덕진구","S130001461","전주인봉초등학교","02","공립","","N","단설","주간","20010301","20010301","5211310300","전북특별자치도 전주시 덕진구 인후동1가","917번지.","561827","55024","전북특별자치도 전주시 덕진구 무삼지로 7","(인후동1가, 전주인봉초등학교)","35.8270002502","127.1648999576","063-240-1908","063-243-2708","http://www.inbong.es.kr","남녀공학","N","","N"
"전북특별자치도교육청","전북특별자치도전주교육지원청","전북특별자치도 전주시 덕진구","S130001462","전주인후초등학교","02","공립","","N","단설","주간","19980915","19980915","5211310300","전북특별자치도 전주시 덕진구 인후동1가","844.","561231","55019","전북특별자치도 전주시 덕진구 무삼지로 67",", 인후초등학교 (인후동1가)","35.8317224933","127.1625103018","063-244-8983","063-244-8985","http://inhu.es.kr","남녀공학","N","","N"
"전북특별자치도교육청","전북특별자치도전주교육지원청","전북특별자치도 전주시 덕진구","S130001463","전주장동초등학교","02","공립","","N","병설","주간","19690904","19690904","5211313200","전라북도 전주시 덕진구 장동","258-2.","561360","54810","전북특별자치도 전주시 덕진구 원장동길 91-12","전주장동초등학교","35.849384751","127.0598927369","063-211-9494","063-211-9669","http://www.jangdong.es.kr","남녀공학","N","","N"
"전북특별자치도교육청","전북특별자치도전주교육지원청","전북특별자치도 전주시 덕진구","S130001464","전주전라초등학교","02","공립","","N","단설","주간","19840301","19840301","5211310300","전북특별자치도 전주시 덕진구 인후동1가","575-1.","561830","54920","전북특별자치도 전주시 덕진구 심방죽로 24","(인후동1가)","35.839151451","127.1522693864","063-246-7356","063-246-4741","http://www.jeolla.es.kr","남녀공학","N","","N"
"전북특별자치도교육청","전북특별자치도전주교육지원청","전북특별자치도 전주시 덕진구","S130001465","전주전일초등학교","02","공립","","N","단설","주간","19970301","19970301","5211310200","전라북도 전주시 덕진구 진북동","태평로 105.","561160","54936","전북특별자치도 전주시 덕진구 태진로 98","전주전일초등학교","35.8299659767","127.1371804971","063-251-7121","063-251-7124","http://www.jeonil.es.kr/","남녀공학","N","","N"
"전북특별자치도교육청","전북특별자치도전주교육지원청","전북특별자치도 전주시 덕진구","S130001466","전주조촌초등학교","02","공립","","N","단설","주간","19190923","19190923","5211313000","전북특별자치도 전주시 덕진구 여의동","579번지.","561330","54850","전북특별자치도 전주시 덕진구 쪽구름로 39","(여의동, 조촌초등학교)","35.8694698331","127.0762910421","063-211-1574","063-212-2748","http://www.jochon.es.kr","남녀공학","N","","N"
"전북특별자치도교육청","전북특별자치도전주교육지원청","전북특별자치도 전주시 완산구","S130001467","전주중산초등학교","02","공립","","N","단설","주간","19950410","19950410","5211112800","전북 전주시 완산구 중화산동2가","614.","560838","54976","전북특별자치도 전주시 완산구 중산중앙로 9-10","전주중산초등학교","35.8173823244","127.119718551","063-220-6570","063-226-0074","http://www.jungsan.es.kr","남녀공학","N","","N"
"전북특별자치도교육청","전북특별자치도전주교육지원청","전북특별자치도 전주시 완산구","S130001468","전주중앙초등학교","02","공립","","N","단설","주간","19460531","19460531","5211111000","전라북도 전주시 완산구 풍남동3가","67-3.","560033","55042","전북특별자치도 전주시 완산구 경기전길 99","전주중앙초등학교","35.8149051134","127.15137549","063-286-9216","063-285-4715","https://school.jbedu.kr/jb-jungang","남녀공학","N","","N"
"전북특별자치도교육청","전북특별자치도전주교육지원청","전북특별자치도 전주시 완산구","S130001469","전주중인초등학교","02","공립","","N","단설","주간","19481020","19481020","5211113500","",".","","55142","전북특별자치도 전주시 완산구 중인1길 80","전주중인초등학교","35.7710476993","127.0974657092","063-222-5971","063-221-7393","http://jungin.kr","남녀공학","N","","N"
"전북특별자치도교육청","전북특별자치도전주교육지원청","전북특별자치도 전주시 완산구","S130001470","전주지곡초등학교","02","공립","","N","단설","주간","20020301","20020301","5211113300","전북 전주시 완산구 평화동2가","897-3.","560871","55126","전북특별자치도 전주시 완산구 평화로 85","전주지곡초등학교","35.7842081013","127.1330845239","063-280-0505","063-280-0506","https://school.jbedu.kr/jjjigok/","남녀공학","N","","N"
"전북특별자치도교육청","전북특별자치도전주교육지원청","전북특별자치도 전주시 덕진구","S130001471","전주진북초등학교","02","공립","","N","단설","주간","19610403","19610403","5211310200","전북특별자치도 전주시 덕진구 진북동","1046-1.","561856","54990","전북특별자치도 전주시 덕진구 진북1길 11","(진북동, 진북초등학교)","35.8260240412","127.1322025636","063-252-1102","063-275-6613","https://school.jbedu.kr/jb-jinbuk","남녀공학","N","","N"
"전북특별자치도교육청","전북특별자치도전주교육지원청","전북특별자치도 전주시 완산구","S130001472","전주초등학교","02","공립","","N","단설","주간","18970710","18970710","5211111900","전라북도 전주시 완산구 태평동","64번지.","560080","54997","전북특별자치도 전주시 완산구 대동로 33","전주초등학교","35.822601668","127.1396333739","063-254-2373","063-252-3296","https://school.jbedu.kr/jeonju-e/","남녀공학","N","","N"
"전북특별자치도교육청","전북특별자치도전주교육지원청","전북특별자치도 전주시 덕진구","S130001473","전주초포초등학교","02","공립","","N","병설","주간","19340416","19331109","5211311700","",".","","54814","전북특별자치도 전주시 덕진구 초포로 171","전주초포초등학교","35.8771816295","127.1396958713","063-253-8151","063-253-9129","http://www.chopo.es.kr","남녀공학","N","","N"
"전북특별자치도교육청","전북특별자치도전주교육지원청","전북특별자치도 전주시 덕진구","S130001474","전주팔복초등학교","02","공립","","N","단설","주간","19580718","19580718","5211313900","전라북도 전주시 덕진구 동산동","374-1.","561320","54849","전북특별자치도 전주시 덕진구 팔과정로 181","전주팔복초등학교","35.8636419738","127.0945363875","063-211-2774","063-212-3046","www.palbok.es.kr","남녀공학","N","","N"
"전북특별자치도교육청","전북특별자치도전주교육지원청","전북특별자치도 전주시 완산구","S130001475","전주평화초등학교","02","공립","","N","단설","주간","19850301","19850301","5211113200","전라북도 전주시 완산구 평화동1가","387-2.","560281","55106","전북특별자치도 전주시 완산구 꽃밭정로 65","전주평화초등학교","35.7996455598","127.138924986","063-284-9500","063-287-5068","https://school.jbedu.kr/pyeonghwa","남녀공학","N","","N"
"전북특별자치도교육청","전북특별자치도전주교육지원청","전북특별자치도 전주시 완산구","S130001476","전주풍남초등학교","02","공립","","N","단설","주간","19191106","19191106","5211112100","전라북도 전주시 완산구 남노송동","507-1.","560110","55033","전북특별자치도 전주시 완산구 견훤왕궁로 16","전주풍남초등학교","35.8222853878","127.1536204374","063-286-4281","063-286-5955","https://school.jbedu.kr/pungnam","남녀공학","N","","N"
"전북특별자치도교육청","전북특별자치도전주교육지원청","전북특별자치도 전주시 완산구","S130001477","전주한들초등학교","02","공립","","N","단설","주간","20010901","20010901","5211112800","전라북도 전주시 완산구 중화산동2가","752-4.","560252","54974","전북특별자치도 전주시 완산구 화산천변8길 10","전주한들초등학교","35.8213531135","127.1171405955","063-227-1851","063-227-2651","https://school.jbedu.kr/handeul","남녀공학","N","","N"
"전북특별자치도교육청","전북특별자치도전주교육지원청","전북특별자치도 전주시 완산구","S130001478","전주화산초등학교","02","공립","","N","병설","주간","19711012","19711012","5211112800","전라북도 전주시 완산구 중화산동2가","46-25.","560252","55048","전북특별자치도 전주시 완산구 따박골7길 20","전주화산초등학교","35.809544768","127.1294666838","063-284-8805","063-287-8620","http://www.jhwasan.es.kr","남녀공학","N","","N"
"전북특별자치도교육청","전북특별자치도전주교육지원청","전북특별자치도 전주시 완산구","S130001479","전주효림초등학교","02","공립","","N","단설","주간","19970901","19970901","5211114000","전북특별자치도 전주시 완산구 효자동1가","659-2번지.","560858","55080","전북특별자치도 전주시 완산구 강변로 128","(효자동1가, 효림초등학교)","35.803112133","127.1127946188","063-227-3522","063-227-3525","https://school.jbedu.kr/jjhyorim","남녀공학","N","","N"
"전북특별자치도교육청","전북특별자치도전주교육지원청","전북특별자치도 전주시 완산구","S130001480","전주효문초등학교","02","공립","","N","병설","주간","19930901","19930901","5211114000","전라북도 전주시 완산구 효자동1가","654-1.","560857","55085","전북특별자치도 전주시 완산구 거마평로 105","전주효문초등학교","35.8020346524","127.1161298014","063-221-6834","063-221-6837","https://school.jbedu.kr/hyomoon","남녀공학","N","","N"
"전북특별자치도교육청","전북특별자치도전주교육지원청","전북특별자치도 전주시 완산구","S130001481","전주효자초등학교","02","공립","","N","병설","주간","19850615","19850615","5211114000","전라북도 전주시 완산구 효자동1가","567번지 전주효자초등학교.","560853","55082","전북특별자치도 전주시 완산구 송정로 47","전주효자초등학교","35.8033225217","127.1225219686","063-221-2380","063-224-7234","http://school.jbedu.kr/jjhyoja","남녀공학","N","","N"
"전북특별자치도교육청","전북특별자치도정읍교육지원청","전북특별자치도 정읍시","S130001604","감곡초등학교","02","공립","","N","단설","주간","19310601","19310601","5218040024","전북특별자치도 정읍시 감곡면 방교리","493.","580912","56109","전북특별자치도 정읍시 감곡면 감곡동서로 355","(감곡면)","35.7186898529","126.9262268808","063-571-1046","063-571-7338","http://kamgok.es.kr","남녀공학","N","","N"
"전북특별자치도교육청","전북특별자치도정읍교육지원청","전북특별자치도 정읍시","S130001605","고부초등학교","02","공립","","N","병설","주간","19060815","19060815","5218034025","전북특별자치도 정읍시 고부면 고부리","160.","580862","56151","전북특별자치도 정읍시 고부면 교동3길 14","(고부면, 고부초등학교,병설유치원)","35.6216080086","126.771597029","063-536-3020","063-536-3023","http://www.gobu.es.kr","남녀공학","N","","N"
"전북특별자치도교육청","전북특별자치도정읍교육지원청","전북특별자치도 정읍시","S130001606","관청초등학교","02","공립","","N","단설","주간","19491001","19491001","5218034021","전북특별자치도 정읍시 고부면 관청리","548.","580861","580861","전북특별자치도 정읍시 고부면 관청길 88","(고부면,관청초등학교)","35.6158363922","126.7447699378","063-536-2342","063-536-2344","http://www.gcschool.es.kr","남녀공학","Y","20190228","N"
"전북특별자치도교육청","전북특별자치도정읍교육지원청","전북특별자치도 정읍시","S130001607","교암초등학교","02","공립","","N","병설","주간","19380410","19380410","5218011600","",".","","56210","전북특별자치도 정읍시 정읍사로 179","교암초등학교","35.527014425","126.8461549307","063-535-2983","063-535-9964","https://school.jbedu.kr/kyoam","남녀공학","N","","N"
"전북특별자치도교육청","전북특별자치도정읍교육지원청","전북특별자치도 정읍시","S130001608","내장초등학교","02","공립","","N","단설","주간","19360517","19360517","5218011200","전라북도 정읍시 금붕동","98-1.","580190","56196","전북특별자치도 정읍시 대석1길 13-4","내장초등학교","35.5353858267","126.8929017221","063-536-5761","063-536-5765","school.jbedu.kr/naejang","남녀공학","N","","N"
"전북특별자치도교육청","전북특별자치도정읍교육지원청","전북특별자치도 정읍시","S130001609","능교초등학교","02","공립","","N","단설","주간","19340603","19340603","5218043025","전라북도 정읍시 산내면 능교리","507-1.","580891","56127","전북특별자치도 정읍시 산내면 능교3길 13-5","능교초등학교","35.5680887628","127.0316813288","063-538-4014","063-538-0640","https://school.jbedu.kr/neunggyo","남녀공학","N","","N"
"전북특별자치도교육청","전북특별자치도정읍교육지원청","전북특별자치도 정읍시","S130001611","대흥초등학교","02","공립","","N","단설","주간","19440425","19440425","5218032000","전북특별자치도 정읍시 입암면","접지리 809-1.","580883","56216","전북특별자치도 정읍시 입암면 정읍남로 766",", 대흥초등학교 (입암면)","35.5252039467","126.8079758606","063-534-2013","063-534-2097","https://school.jbedu.kr/jb-daeheung","남녀공학","N","","N"
"전북특별자치도교육청","전북특별자치도정읍교육지원청","전북특별자치도 정읍시","S130001612","덕천초등학교","02","공립","","N","단설","주간","19221015","19221015","5218036024","전라북도 정읍시 덕천면","우덕리 352.","580831","56149","전북특별자치도 정읍시 덕천면 황토현로 831","덕천초등학교","35.6212272221","126.8449470177","063-536-5025","063-536-5029","https://school.jbedu.kr/deokcheon","남녀공학","N","","N"
"전북특별자치도교육청","전북특별자치도정읍교육지원청","전북특별자치도 정읍시","S130001613","도학초등학교","02","공립","","N","단설","주간","19570903","19570508","5218036000","전라북도 정읍시 덕천면","하학리 산69.","580831","56149","전북특별자치도 정읍시 덕천면 동학로 635","도학초등학교","35.6287514197","126.8192492909","063-536-0146","063-536-3480","www.dohak.es.kr","남녀공학","Y","20260301","N"
"전북특별자치도교육청","전북특별자치도정읍교육지원청","전북특별자치도 정읍시","S130001614","동신초등학교","02","공립","","N","병설","주간","19700320","19700320","5218010300","전라북도 정읍시 상동","280.","580050","56187","전북특별자치도 정읍시 상동중앙로 15","동신초등학교","35.5586622893","126.8653833933","063-535-3264","063-531-0569","https://school.jbedu.kr/dongsin4i","남녀공학","N","","N"
"전북특별자치도교육청","전북특별자치도정읍교육지원청","전북특별자치도 정읍시","S130001616","백암초등학교","02","공립","","N","단설","주간","19550427","19540401","5218042021","전북특별자치도 정읍시 칠보면 백암리","853.","56131","56131","전북특별자치도 정읍시 칠보면 암축길 17",", 백암초등학교 (칠보면)","35.6117966487","126.9508992517","063-534-3274","063-531-1286","http://www.backam.es.kr","남녀공학","N","","N"
"전북특별자치도교육청","전북특별자치도정읍교육지원청","전북특별자치도 정읍시","S130001618","보성초등학교","02","공립","","N","병설","주간","19470901","19470901","5218031027","전라북도 정읍시 북면 마정리","681.","580812","56139","전북특별자치도 정읍시 북면 연지길 38-27","보성초등학교","35.6026740054","126.9280506917","063-535-4567","063-535-4533","http://www.jbs.es.kr","남녀공학","N","","N"
"전북특별자치도교육청","전북특별자치도정읍교육지원청","전북특별자치도 정읍시","S130001619","북면초등학교","02","공립","","N","단설","주간","19290705","19290705","5218031021","전라북도 정읍시 북면 한교리","381.","580814","56135","전북특별자치도 정읍시 북면 화평길 31","북면초등학교","35.6035836159","126.8871726515","063-535-0011","063-535-0017","http://bukmyen.es.kr","남녀공학","N","","N"
"전북특별자치도교육청","전북특별자치도정읍교육지원청","전북특별자치도 정읍시","S130001620","산외초등학교","02","공립","","N","단설","주간","19250601","19250601","5218044022","전라북도 정읍시 산외면 평사리","451.","580950","56124","전북특별자치도 정읍시 산외면 운전2길 7","산외초등학교","35.6206348321","127.0415967853","063-537-3213","063-537-3215","http://www.sanoee.es.kr","남녀공학","N","","N"
"전북특별자치도교육청","전북특별자치도정읍교육지원청","전북특별자치도 정읍시","S130001622","서신초등학교","02","공립","","N","병설","주간","19640406","19620902","5218010800","전라북도 정읍시 상평동","695-14.","580120","56206","전북특별자치도 정읍시 소성상평로 401-5","서신초등학교","35.5633396064","126.821959763","063-535-3509","063-536-2079","http://www.ju-seosin.es.kr","남녀공학","N","","N"
"전북특별자치도교육청","전북특별자치도정읍교육지원청","전북특별자치도 정읍시","S130001623","소성초등학교","02","공립","","N","병설","주간","19240425","19240425","5218033022","전북 정읍시 소성면 보화리","178-6.","580871","56214","전북특별자치도 정읍시 소성면 보화1길 130","소성초등학교","35.5553532025","126.7779571363","063-537-2291","063-537-2293","https://school.jbedu.kr/sosung","남녀공학","N","","N"
"전북특별자치도교육청","전북특별자치도정읍교육지원청","전북특별자치도 정읍시","S130001624","수곡초등학교","02","공립","","N","병설","주간","19570601","19570601","5218042026","전북특별자치도 정읍시 칠보면 반곡리","1050.","580942","56129","전북특별자치도 정읍시 칠보면 여옥길 11","(칠보면, 수곡초등학교)","35.568511362","126.9589861428","063-534-3273","063-531-1294","http://school.jbedu.kr/jsukok","남녀공학","N","","N"
"전북특별자치도교육청","전북특별자치도정읍교육지원청","전북특별자치도 정읍시","S130001627","신태인초등학교","02","공립","","N","단설","주간","19230520","19230520","5218025000","",".","","56106","전북특별자치도 정읍시 신태인읍 신태인1길 54-3","신태인초등학교","35.6870777515","126.8899363805","063-571-2141","063-571-7550","https://school.jbedu.kr/sintaein-e/M01/","남녀공학","N","","N"
"전북특별자치도교육청","전북특별자치도정읍교육지원청","전북특별자치도 정읍시","S130001629","영산초등학교","02","공립","","N","단설","주간","19620303","19610406","5218012100","전북특별자치도 정읍시 하북동","하북동 151-3.","580020","56169","전북특별자치도 정읍시 하북1길 217","(하북동,영산초등학교)","35.5995928532","126.862984206","063-531-0451","063-536-2954","http://0san.es.kr","남녀공학","N","","N"
"전북특별자치도교육청","전북특별자치도정읍교육지원청","전북특별자치도 정읍시","S130001630","영원초등학교","02","공립","","N","병설","주간","19350501","19350501","5218035021","전라북도 정읍시 영원면","은선리  713-2.","580853","56146","전북특별자치도 정읍시 영원면 영원로 1087","영원초등학교","35.655826869","126.7846674686","063-535-7011","063-535-9340","http://www.youngwon.es.kr","남녀공학","N","","N"
"전북특별자치도교육청","전북특별자치도정읍교육지원청","전북특별자치도 정읍시","S130001632","옹동초등학교","02","공립","","N","병설","주간","19320501","19320501","5218041025","전라북도 정읍시 옹동면","칠석리 239.","580930","56118","전북특별자치도 정읍시 옹동면 칠석1길 29-7","옹동초등학교","35.6475495939","126.9769928553","063-537-8010","063-537-0162","http://www.ongdong.es.kr/","남녀공학","N","","N"
"전북특별자치도교육청","전북특별자치도정읍교육지원청","전북특별자치도 정읍시","S130001633","용곽초등학교","02","공립","","N","","주간","","","5218040029","전북특별자치도 정읍시 감곡면 용곽리","용곽리 256.","580913","","","","35.7294004909","126.888596003","063-571-1591","063-571-5513","http://www.yongkwak.es.kr/","","Y","20100228","N"
"전북특별자치도교육청","전북특별자치도정읍교육지원청","전북특별자치도 정읍시","S130001636","이평초등학교","02","공립","","N","단설","주간","19270525","19260715","5218037025","전라북도 정읍시 이평면 두지리","248.","580842","56144","전북특별자치도 정읍시 이평면 말목장터길 5-29","이평초등학교","35.6630139441","126.8390515356","063-534-1010","063-534-1481","https://school.jbedu.kr/ipyong","남녀공학","N","","N"
"전북특별자치도교육청","전북특별자치도정읍교육지원청","전북특별자치도 정읍시","S130001637","입암초등학교","02","공립","","N","단설","주간","19200601","19200601","5218032024","전북특별자치도 정읍시 입암면 천원리","6.","580880","56215","전북특별자치도 정읍시 입암면 입암중앙길 29","(입암면, 입암초등학교)","35.5055379988","126.7972779312","063-534-2049","063-534-9713","www.ibarm.es.kr","남녀공학","N","","N"
"전북특별자치도교육청","전북특별자치도정읍교육지원청","전북특별자치도 정읍시","S130001638","정남초등학교","02","공립","","N","병설","주간","19580424","19580424","5218038028","전라북도 정읍시 정우면","대산리 68.","580822","56143","전북특별자치도 정읍시 정우면 대산1길 90","정남초등학교","35.62234366","126.8649433825","063-537-9145","063-537-3714","http://jb-jeongnam.es.kr","남녀공학","N","","N"
"전북특별자치도교육청","전북특별자치도정읍교육지원청","전북특별자치도 정읍시","S130001639","정우초등학교","02","공립","","N","병설","주간","19300501","19300501","5218038000","전북특별자치도 정읍시 정우면","수금리 116.","580820","56140","전북특별자치도 정읍시 정우면 금남길 28-24","(정우면, 정우초등학교)","35.6519288601","126.8798165822","063-537-9031","063-537-3191","http://school.jbedu.kr/ju4u","남녀공학","N","","N"
"전북특별자치도교육청","전북특별자치도정읍교육지원청","전북특별자치도 정읍시","S130001640","정읍남초등학교","02","공립","","N","병설","주간","19580215","19580215","5218010400","전라북도 정읍시 시기3동","506-19.","580063","56201","전북특별자치도 정읍시 남산5길 25","정읍남초등학교","35.5610909882","126.8491407698","063-535-6660","063-532-0643","https://school.jbedu.kr/ju-nam","남녀공학","N","","N"
"전북특별자치도교육청","전북특별자치도정읍교육지원청","전북특별자치도 정읍시","S130001641","정읍동초등학교","02","공립","","N","병설","주간","19120501","19120501","5218010200","전라북도 정읍시 장명동","29번지.","580030","56186","전북특별자치도 정읍시 충정로 176","정읍동초등학교","35.5673500893","126.8615653776","063-535-2009","063-533-7810","http://www.judong.es.kr","남녀공학","N","","N"
"전북특별자치도교육청","전북특별자치도정읍교육지원청","전북특별자치도 정읍시","S130001642","정읍북초등학교","02","공립","","N","단설","주간","19511008","19830901","5218010600","전북특별자치도 정읍시 농소동","14-1.","580090","56182","전북특별자치도 정읍시 명덕1길 41","(농소동, 정읍 북초등학교)","35.5797197424","126.8497347069","063-532-8127","063-532-0561","www.buksori.es.kr","남녀공학","N","","N"
"전북특별자치도교육청","전북특별자치도정읍교육지원청","전북특별자치도 정읍시","S130001643","정읍서초등학교","02","공립","","N","단설","주간","19451103","19451103","5218010500","전라북도 정읍시 연지동","49-18.","580070","56160","전북특별자치도 정읍시 명륜길 32","정읍서초등학교","35.5701841438","126.8469637818","063-535-3708","063-535-3723","http://www.js4u.es.kr/","남녀공학","N","","N"
"전북특별자치도교육청","전북특별자치도정읍교육지원청","전북특별자치도 정읍시","S130001644","정읍수성초등학교","02","공립","","N","병설","주간","19950901","19950901","5218010100","전라북도 정읍시 수성동","917-3.","580804","56175","전북특별자치도 정읍시 수성3로 21","정읍수성초등학교","35.5845413667","126.8568885489","063-532-3784","063-532-3786","http://school.jbedu.kr/suseng/","남녀공학","N","","N"
"전북특별자치도교육청","전북특별자치도정읍교육지원청","전북특별자치도 정읍시","S130001645","정일초등학교","02","공립","","N","단설","주간","19440329","19440329","5218012400","",".","","56153","전북특별자치도 정읍시 정문들목길 26-19","정일초등학교","35.5902322383","126.8205849747","063-535-3517","063-535-8952","www.jeongil.es.kr","남녀공학","N","","N"
"전북특별자치도교육청","전북특별자치도정읍교육지원청","전북특별자치도 정읍시","S130001646","칠보초등학교","02","공립","","N","병설","주간","19191001","19191001","5218042024","전북특별자치도 정읍시 칠보면 무성리","25번지.","580941","56128","전북특별자치도 정읍시 칠보면 칠보중앙로 130","(칠보면, 칠보초등학교)","35.6071006233","126.9904115272","063-534-3005","063-531-1248","http://chilbo.es.kr","남녀공학","N","","N"
"전북특별자치도교육청","전북특별자치도정읍교육지원청","전북특별자치도 정읍시","S130001647","태인초등학교","02","공립","","N","단설","주간","19110925","19110630","5218039024","전라북도 정읍시 태인면","태성리 429.","580920","56115","전북특별자치도 정읍시 태인면 동헌길 16","태인초등학교","35.6547132663","126.9465474552","063-534-4006","063-534-6541","http://jb-taein.es.kr","남녀공학","N","","N"
"전북특별자치도교육청","전북특별자치도정읍교육지원청","전북특별자치도 정읍시","S130001650","회룡초등학교","02","공립","","N","단설","주간","19630115","19630115","5218038000","전북특별자치도 정읍시 정우면","회룡리 108-2번지.","580820","","","","35.6577751","126.9082046","063-537-9181","063-537-4842","http://www.heryng.es.kr/","남녀공학","Y","20120229","N"
